ASN,ConnectionType,CountryCode,DNSResolver,IPAddress,Network,ProbeID,TestDateTime,IPTarget,rtt1,rtt2,rtt3,avg_rtt
36992,WIFI,EG,62.140.79.242,154.238.175.253,Etisalat Misr,b8f73e64-6d33-40ba-bda1-81b82382f8c9,/Date(1561366431887+0000)/,8.8.8.8,119,198,74,130
8452,WIFI,EG,156.200.40.42,156.201.108.199,TE Data,b129d587-14c4-468d-a36b-5cd391adc850,/Date(1561366446922+0000)/,8.8.8.8,61,60,76,65
8452,fiber,EG,,156.222.62.72,TE Data,11fac6b1-c1c6-4223-bcdb-0af3561c5e72,/Date(1561366405221+0000)/,9.9.9.9,77,77,77,77
8452,Unknown,EG,,196.218.127.141,TE Data,0ad62192-a48a-406b-9c07-d0e84862d561,/Date(1561366405371+0000)/,9.9.9.9,82,81,81,81
24835,WIFI,EG,41.69.158.0,41.69.158.129,Vodafone Egypt,a13e6fd7-cdeb-40dc-bc4f-45174f90eb15,/Date(1561366407543+0000)/,9.9.9.9,42,42,31,38
8452,Wireless80211,EG,156.200.40.42,197.48.101.8,TE Data,6785eb8e-b40d-427b-b1ac-b651ab7f34b0,/Date(1561366410966+0000)/,9.9.9.9,107,108,107,107
8452,Ethernet,EG,163.121.128.206,156.203.227.248,TE Data,59e65403-8a38-47ad-a254-75c9caa41e1e,/Date(1561366414151+0000)/,9.9.9.9,,,,-1
8452,WIFI,EG,162.158.129.95,41.45.100.253,TE Data,6c5ce33a-f874-409c-a7d7-7714ee978fbd,/Date(1561366421704+0000)/,9.9.9.9,130,142,133,135
8452,WIFI,EG,156.200.40.66,197.32.174.165,TE Data,f87ea5a0-0848-484f-a64c-ca212f775c4d,/Date(1561366431602+0000)/,9.9.9.9,91,90,99,93
8452,WIFI,EG,163.121.128.206,41.46.28.11,TE Data,f5a4aad7-2ea8-4706-b815-a7a46230f7fa,/Date(1561366436798+0000)/,9.9.9.9,87,96,95,92
24835,WIFI,EG,62.240.113.124,196.221.183.157,Vodafone Egypt,aa0a8c05-5ed7-4166-84e2-3af6377bbf8c,/Date(1561366437034+0000)/,9.9.9.9,30,47,74,50
24863,Unknown,EG,,78.129.233.100,Link Egypt,4cdbdd32-4719-4bbf-8853-1bcd44977c16,/Date(1561366446176+0000)/,9.9.9.9,73,69,69,70
37341,mobile,GH,,197.220.169.147,Glomobile,690664ee-da36-43bf-9688-6fc4d46bfe4f,/Date(1561366424835+0000)/,1.1.1.1,227,238,156,207
37341,mobile,GH,,197.220.169.147,Glomobile,690664ee-da36-43bf-9688-6fc4d46bfe4f,/Date(1561366425619+0000)/,8.8.8.8,216,78,116,136
37461,WIFI,GN,,197.149.221.171,Orange Guinee,c68000c4-c84f-40bd-a233-0d087876bafe,/Date(1561366439861+0000)/,1.1.1.1,1056,458,907,807
37461,WIFI,GN,,197.149.221.171,Orange Guinee,c68000c4-c84f-40bd-a233-0d087876bafe,/Date(1561366441145+0000)/,8.8.8.8,877,952,1316,1048
37461,WIFI,GN,,197.149.221.171,Orange Guinee,c68000c4-c84f-40bd-a233-0d087876bafe,/Date(1561366442160+0000)/,9.9.9.9,1153,1062,181,798
36907,Ethernet,AO,196.202.252.62,196.202.254.9,TVCabo Angola,3387de05-2a8d-47cb-b001-4204a5371efc,/Date(1561366449036+0000)/,1.1.1.1,109,143,140,130
36907,Ethernet,AO,196.202.252.62,196.202.254.9,TVCabo Angola,3387de05-2a8d-47cb-b001-4204a5371efc,/Date(1561366454847+0000)/,8.8.8.8,179,,190,184
36907,Ethernet,AO,196.202.252.62,196.202.254.9,TVCabo Angola,3387de05-2a8d-47cb-b001-4204a5371efc,/Date(1561366472351+0000)/,9.9.9.9,120,,139,129
328310,Wireless80211,TD,172.253.12.4,102.164.244.170,GLOBALTECH-Telecoms,cf060d1f-cc5a-4232-a720-cdca453fd9f1,/Date(1561366476163+0000)/,1.1.1.1,288,247,242,259
327864,Wireless80211,TD,74.125.47.15,169.255.153.164,Albideynet,d7b41a79-cdf6-499f-ad69-1220255497a0,/Date(1561366484680+0000)/,1.1.1.1,,,,-1
328310,Wireless80211,TD,172.253.12.4,102.164.244.170,GLOBALTECH-Telecoms,cf060d1f-cc5a-4232-a720-cdca453fd9f1,/Date(1561366480851+0000)/,8.8.8.8,322,220,218,253
327864,Wireless80211,TD,74.125.47.15,169.255.153.164,Albideynet,d7b41a79-cdf6-499f-ad69-1220255497a0,/Date(1561366488362+0000)/,8.8.8.8,587,586,604,592
328310,Wireless80211,TD,172.253.12.4,102.164.244.170,GLOBALTECH-Telecoms,cf060d1f-cc5a-4232-a720-cdca453fd9f1,/Date(1561366484801+0000)/,9.9.9.9,197,232,244,224
327864,Wireless80211,TD,74.125.47.15,169.255.153.164,Albideynet,d7b41a79-cdf6-499f-ad69-1220255497a0,/Date(1561366496698+0000)/,9.9.9.9,715,500,,607
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561366480122+0000)/,1.1.1.1,75,76,75,75
35017,adsl,DJ,,23.227.207.7,Swiftway Communications,d23a77bf-168b-40f9-99e2-34aae1711237,/Date(1561366483831+0000)/,1.1.1.1,147,147,296,196
35017,adsl,DJ,,23.227.207.7,Swiftway Communications,d23a77bf-168b-40f9-99e2-34aae1711237,/Date(1561366485507+0000)/,8.8.8.8,324,147,194,221
30990,Unknown,DJ,,196.201.202.76,Djibouti Telecom S.A.,b7c5d3b2-36cc-4f61-8d42-319d01964bbb,/Date(1561366487138+0000)/,9.9.9.9,80,70,71,73
35017,adsl,DJ,,23.227.207.7,Swiftway Communications,d23a77bf-168b-40f9-99e2-34aae1711237,/Date(1561366487276+0000)/,9.9.9.9,316,147,147,203
36903,WIFI,MA,,41.141.64.221,Maroc Telecom,125d0b2e-d961-4844-b224-27dcc2089c26,/Date(1561366517992+0000)/,1.1.1.1,255,206,194,218
36903,WIFI,MA,81.192.17.82,196.217.195.136,Maroc Telecom,29ba3244-d6d9-4bc5-9a3d-b9fde1350461,/Date(1561366518749+0000)/,1.1.1.1,54,54,53,53
36903,fiber,MA,,41.141.190.165,Maroc Telecom,861da993-58de-4234-bb26-2d4e30693130,/Date(1561366520499+0000)/,1.1.1.1,41,37,37,38
36903,Unknown,MA,,41.142.210.188,Maroc Telecom,7811ebee-7640-46e0-8e0b-48ee974ffbb8,/Date(1561366520662+0000)/,1.1.1.1,28,25,25,26
36903,WIFI,MA,81.192.17.82,105.155.221.68,Maroc Telecom,913b79ad-4a19-48bd-8ef9-ed4e655e446f,/Date(1561366522173+0000)/,1.1.1.1,66,65,62,64
36903,WIFI,MA,81.192.17.86,196.206.71.71,Maroc Telecom,8242bb67-f004-4a37-86e3-70bb945f4c8e,/Date(1561366523281+0000)/,1.1.1.1,70,68,67,68
36903,WIFI,MA,81.192.17.22,105.154.211.100,Maroc Telecom,e3d6a384-f89e-4241-bf6f-6aa4a19e9c48,/Date(1561366525113+0000)/,1.1.1.1,90,76,83,83
36903,Ethernet,MA,81.192.17.82,41.248.66.92,Maroc Telecom,c1111e0b-50e1-4626-a20e-1c2dbf967790,/Date(1561366526399+0000)/,1.1.1.1,43,42,44,43
36903,adsl,MA,,41.248.188.2,Maroc Telecom,fc43685a-c9b1-4b71-988f-09d4122a3d54,/Date(1561366531154+0000)/,1.1.1.1,65,70,66,67
36903,WIFI,MA,162.158.21.83,41.143.237.78,Maroc Telecom,2cb4ffce-2674-4f85-92ab-a647abb7fd17,/Date(1561366537697+0000)/,1.1.1.1,129,228,98,151
36903,WIFI,MA,162.158.21.83,41.143.237.78,Maroc Telecom,2cb4ffce-2674-4f85-92ab-a647abb7fd17,/Date(1561366515066+0000)/,8.8.8.8,110,223,175,169
36903,WIFI,MA,81.192.17.86,196.206.71.71,Maroc Telecom,8242bb67-f004-4a37-86e3-70bb945f4c8e,/Date(1561366515193+0000)/,8.8.8.8,60,64,63,62
36925,WIFI,MA,74.125.181.7,105.188.223.170,Orange Morocco,81e59a63-b796-4f08-811c-d4e2cdb9b475,/Date(1561366515415+0000)/,8.8.8.8,98,127,127,117
36903,adsl,MA,,41.248.188.2,Maroc Telecom,fc43685a-c9b1-4b71-988f-09d4122a3d54,/Date(1561366516836+0000)/,8.8.8.8,61,61,61,61
36903,WIFI,MA,81.192.17.26,41.140.238.162,Maroc Telecom,9db0d83c-a78c-4cff-bbf7-640afa3822b5,/Date(1561366523147+0000)/,8.8.8.8,72,80,77,76
36903,Ethernet,MA,172.253.12.2,41.141.199.33,Maroc Telecom,61bfaa0c-b853-4d01-b061-a864b6343195,/Date(1561366525920+0000)/,8.8.8.8,515,328,477,440
36903,fiber,MA,,41.141.190.165,Maroc Telecom,861da993-58de-4234-bb26-2d4e30693130,/Date(1561366532274+0000)/,8.8.8.8,25,25,25,25
36903,WIFI,MA,81.192.17.18,160.179.162.65,Maroc Telecom ADSL,9c9ff5b8-3093-4d8e-91b1-9ebac6a0d734,/Date(1561366533867+0000)/,8.8.8.8,63,58,58,59
36903,fiber,MA,,41.141.190.165,Maroc Telecom,861da993-58de-4234-bb26-2d4e30693130,/Date(1561366513814+0000)/,9.9.9.9,68,64,64,65
36903,WIFI,MA,81.192.17.82,41.249.240.163,Maroc Telecom,efacbb7b-fbcb-4d48-b3b8-9b2c8e7bf0da,/Date(1561366513837+0000)/,9.9.9.9,63,80,80,74
36903,adsl,MA,,41.248.188.2,Maroc Telecom,fc43685a-c9b1-4b71-988f-09d4122a3d54,/Date(1561366513995+0000)/,9.9.9.9,97,95,95,95
36903,WIFI,MA,81.192.17.90,41.248.21.218,Maroc Telecom,a6f62d82-451c-417f-8b35-5fe425c05cf9,/Date(1561366515539+0000)/,9.9.9.9,191,302,304,265
36903,WIFI,MA,81.192.17.86,160.176.7.250,Maroc Telecom ADSL,45145427-3e68-48b5-a6b8-b9088e8b3b0d,/Date(1561366521483+0000)/,9.9.9.9,81,91,86,86
36903,WIFI,MA,81.192.17.90,196.74.199.32,Maroc Telecom,af491404-780d-4e03-8458-89351c70db43,/Date(1561366521510+0000)/,9.9.9.9,172,107,193,157
36903,WIFI,MA,81.192.17.82,105.155.221.68,Maroc Telecom,913b79ad-4a19-48bd-8ef9-ed4e655e446f,/Date(1561366524111+0000)/,9.9.9.9,89,88,104,93
36903,WIFI,MA,81.192.17.86,105.157.116.191,Maroc Telecom,78050e37-ad66-4adc-aff7-ee9842515673,/Date(1561366524556+0000)/,9.9.9.9,95,94,93,94
36903,Ethernet,MA,81.192.17.82,41.248.66.92,Maroc Telecom,c1111e0b-50e1-4626-a20e-1c2dbf967790,/Date(1561366529549+0000)/,9.9.9.9,105,150,131,128
36903,WIFI,MA,81.192.21.58,105.155.228.87,Maroc Telecom,4e51c17a-ea66-44cc-8abd-3afa62d7a2ce,/Date(1561366532054+0000)/,9.9.9.9,72,73,80,75
2609,WIFI,TN,41.230.14.0,41.230.14.170,TOPNET,4ea7b977-64af-4f85-bfc4-1a57c040fe3e,/Date(1561366521636+0000)/,1.1.1.1,38,58,71,55
37693,WIFI,TN,41.228.40.41,196.178.132.229,Ooredoo Tunisia,b6763880-ea6f-4284-85d1-4f91d60b7c4e,/Date(1561366522389+0000)/,1.1.1.1,58,38,52,49
2609,WIFI,TN,41.227.192.0,41.227.173.48,Hexabyte,c9cd4f61-9d2b-44bf-af8d-be858ce0475a,/Date(1561366523425+0000)/,1.1.1.1,66,79,99,81
37705,WIFI,TN,172.253.11.3,102.156.20.251,TOPNET,701810a4-5a3c-47a6-8cb0-bf868faf1d82,/Date(1561366524338+0000)/,1.1.1.1,54,98,56,69
37705,Wireless80211,TN,102.157.173.0,102.157.173.146,TOPNET,cb7509fb-80e8-45a2-9f81-d458301542db,/Date(1561366525538+0000)/,1.1.1.1,57,59,79,65
37492,WIFI,TN,197.26.8.36,196.229.213.42,Orange Tunisie,1ef7ad2c-e159-432b-aa96-02fa59b3f98c,/Date(1561366526429+0000)/,1.1.1.1,6,138,97,80
2609,WIFI,TN,196.203.40.0,197.14.137.52,Hexabyte,61460d3a-cdc7-4726-93b1-cee22d470599,/Date(1561366528566+0000)/,1.1.1.1,2026,1017,56,1033
37693,WIFI,TN,41.228.228.228,41.228.53.191,Tunet,f80fcd32-d762-4e9e-8677-ce3b75324aa2,/Date(1561366540960+0000)/,1.1.1.1,49,52,51,50
37705,WIFI,TN,172.253.11.3,102.156.71.74,TOPNET,4a8948ec-369f-4d4d-bcf2-78574497a592,/Date(1561366549327+0000)/,1.1.1.1,37,38,38,37
37705,WIFI,TN,41.226.22.50,102.159.135.104,TOPNET,24f1ca01-ebcf-4296-8f32-3e075fa7a799,/Date(1561366550963+0000)/,1.1.1.1,62,69,67,66
37705,WIFI,TN,197.0.58.0,197.0.58.60,TOPNET,3bc3f1b6-4ec4-4f04-9525-70581a8481a7,/Date(1561366524141+0000)/,8.8.8.8,55,66,47,56
37705,Wireless80211,TN,102.157.173.0,102.157.173.146,TOPNET,cb7509fb-80e8-45a2-9f81-d458301542db,/Date(1561366528235+0000)/,8.8.8.8,49,49,49,49
37693,WIFI,TN,41.228.40.41,196.178.132.229,Ooredoo Tunisia,b6763880-ea6f-4284-85d1-4f91d60b7c4e,/Date(1561366528646+0000)/,8.8.8.8,44,38,42,41
37693,WIFI,TN,41.228.228.228,41.228.53.191,Tunet,f80fcd32-d762-4e9e-8677-ce3b75324aa2,/Date(1561366532502+0000)/,8.8.8.8,51,48,48,49
2609,WIFI,TN,41.227.192.0,41.227.173.48,Hexabyte,c9cd4f61-9d2b-44bf-af8d-be858ce0475a,/Date(1561366534965+0000)/,8.8.8.8,214,72,72,119
37705,WIFI,TN,41.226.22.50,102.159.135.104,TOPNET,24f1ca01-ebcf-4296-8f32-3e075fa7a799,/Date(1561366537697+0000)/,8.8.8.8,54,66,67,62
2609,WIFI,TN,41.230.14.0,41.230.14.170,TOPNET,4ea7b977-64af-4f85-bfc4-1a57c040fe3e,/Date(1561366538814+0000)/,8.8.8.8,155,92,274,173
37705,WIFI,TN,102.156.20.0,102.156.20.251,TOPNET,701810a4-5a3c-47a6-8cb0-bf868faf1d82,/Date(1561366539799+0000)/,8.8.8.8,58,171,58,95
37492,WIFI,TN,197.26.8.36,196.229.213.42,Orange Tunisie,1ef7ad2c-e159-432b-aa96-02fa59b3f98c,/Date(1561366542432+0000)/,8.8.8.8,68,76,76,73
2609,WIFI,TN,196.203.40.0,197.14.137.52,Hexabyte,61460d3a-cdc7-4726-93b1-cee22d470599,/Date(1561366544670+0000)/,8.8.8.8,74,106,936,372
37693,WIFI,TN,41.228.228.228,41.228.53.191,Tunet,f80fcd32-d762-4e9e-8677-ce3b75324aa2,/Date(1561366524659+0000)/,9.9.9.9,80,81,84,81
37705,WIFI,TN,41.226.22.50,102.159.135.104,TOPNET,24f1ca01-ebcf-4296-8f32-3e075fa7a799,/Date(1561366525439+0000)/,9.9.9.9,93,191,105,129
5438,WIFI,TN,196.203.82.5,197.4.65.36,ATI - Agence Tunisienne Internet,e69d1655-449d-4032-b522-6e7bf55509d2,/Date(1561366526446+0000)/,9.9.9.9,76,451,87,204
37693,WIFI,TN,41.228.40.41,196.178.132.229,Ooredoo Tunisia,b6763880-ea6f-4284-85d1-4f91d60b7c4e,/Date(1561366530243+0000)/,9.9.9.9,64,63,62,63
37705,Wireless80211,TN,102.157.173.0,102.157.173.146,TOPNET,cb7509fb-80e8-45a2-9f81-d458301542db,/Date(1561366531370+0000)/,9.9.9.9,89,89,89,89
2609,WIFI,TN,41.227.192.0,41.227.173.48,Hexabyte,c9cd4f61-9d2b-44bf-af8d-be858ce0475a,/Date(1561366536095+0000)/,9.9.9.9,80,85,85,83
37492,WIFI,TN,197.26.8.36,196.229.200.77,Orange Tunisie,fc630ba1-c283-46ec-89a5-1670fa399376,/Date(1561366537527+0000)/,9.9.9.9,593,96,107,265
2609,WIFI,TN,41.230.14.0,41.230.14.170,TOPNET,4ea7b977-64af-4f85-bfc4-1a57c040fe3e,/Date(1561366540548+0000)/,9.9.9.9,61,86,96,81
37705,WIFI,TN,102.156.20.0,102.156.20.251,TOPNET,701810a4-5a3c-47a6-8cb0-bf868faf1d82,/Date(1561366540998+0000)/,9.9.9.9,84,84,187,118
2609,WIFI,TN,196.203.40.0,197.14.137.52,Hexabyte,61460d3a-cdc7-4726-93b1-cee22d470599,/Date(1561366544362+0000)/,9.9.9.9,59,65,818,314
37203,Unknown,LR,,164.160.8.87,PowerNet Liberia,25707c2f-685b-4d41-bd3a-d23d5939a48d,/Date(1561366524259+0000)/,1.1.1.1,90,90,89,89
37203,Unknown,LR,,164.160.8.87,PowerNet Liberia,25707c2f-685b-4d41-bd3a-d23d5939a48d,/Date(1561366526060+0000)/,8.8.8.8,115,114,114,114
37203,Unknown,LR,,164.160.8.87,PowerNet Liberia,25707c2f-685b-4d41-bd3a-d23d5939a48d,/Date(1561366528775+0000)/,9.9.9.9,120,149,220,163
36920,Unknown,NG,,197.157.219.44,KKON,52af3852-f90e-4716-afb5-839d8bf7da71,/Date(1561366544641+0000)/,1.1.1.1,104,113,109,108
20278,fiber,NG,,96.9.246.179,Nexeon Technologies,f9a1c7bd-60db-4498-a3ea-ea8a580124ee,/Date(1561366544849+0000)/,1.1.1.1,193,186,231,203
37340,Wireless80211,NG,8.0.26.137,154.120.84.66,Spectranet,89f51c03-1548-40b8-beb3-9f40f50140dd,/Date(1561366546569+0000)/,1.1.1.1,31,62,43,45
37148,Wireless80211,NG,,129.205.113.214,globacom,25667a08-a6d9-408c-bbf4-e2bd2774a5e6,/Date(1561366547537+0000)/,1.1.1.1,277,63,54,131
37714,WIFI,NG,192.221.154.141,154.117.126.248,BITFLUX,ecdc28c1-d7e2-4aca-80fb-6082af1e5238,/Date(1561366552596+0000)/,1.1.1.1,111,111,134,118
36920,Unknown,NG,,197.157.219.44,KKON,52af3852-f90e-4716-afb5-839d8bf7da71,/Date(1561366546269+0000)/,8.8.8.8,109,105,106,106
20278,fiber,NG,,96.9.246.179,Nexeon Technologies,f9a1c7bd-60db-4498-a3ea-ea8a580124ee,/Date(1561366546547+0000)/,8.8.8.8,410,277,307,331
37340,Wireless80211,NG,8.0.26.137,154.120.84.66,Spectranet,89f51c03-1548-40b8-beb3-9f40f50140dd,/Date(1561366549789+0000)/,8.8.8.8,48,47,26,40
37148,Wireless80211,NG,,129.205.113.214,globacom,25667a08-a6d9-408c-bbf4-e2bd2774a5e6,/Date(1561366551558+0000)/,8.8.8.8,51,123,205,126
37714,WIFI,NG,192.221.154.141,154.117.126.248,BITFLUX,ecdc28c1-d7e2-4aca-80fb-6082af1e5238,/Date(1561366552586+0000)/,8.8.8.8,98,96,99,97
36920,Unknown,NG,,197.157.219.44,KKON,52af3852-f90e-4716-afb5-839d8bf7da71,/Date(1561366547506+0000)/,9.9.9.9,108,99,113,106
20278,fiber,NG,,96.9.246.179,Nexeon Technologies,f9a1c7bd-60db-4498-a3ea-ea8a580124ee,/Date(1561366548007+0000)/,9.9.9.9,377,199,633,403
37714,WIFI,NG,192.221.154.141,154.117.126.248,BITFLUX,ecdc28c1-d7e2-4aca-80fb-6082af1e5238,/Date(1561366552586+0000)/,9.9.9.9,115,139,118,124
37340,Wireless80211,NG,8.0.26.137,154.120.84.66,Spectranet,89f51c03-1548-40b8-beb3-9f40f50140dd,/Date(1561366553905+0000)/,9.9.9.9,179,100,22,100
37148,Wireless80211,NG,,129.205.113.214,globacom,25667a08-a6d9-408c-bbf4-e2bd2774a5e6,/Date(1561366556041+0000)/,9.9.9.9,196,191,212,199
37164,Ethernet,SL,41.191.251.0,197.215.105.10,Airtel(SL) Ltd,ddedba94-69fb-472d-9645-84ffb318895b,/Date(1561366549872+0000)/,1.1.1.1,221,215,131,189
37164,Ethernet,SL,41.191.251.0,197.215.105.10,Airtel(SL) Ltd,ddedba94-69fb-472d-9645-84ffb318895b,/Date(1561366556729+0000)/,8.8.8.8,119,152,183,151
37164,Ethernet,SL,41.191.251.0,197.215.105.10,Airtel(SL) Ltd,ddedba94-69fb-472d-9645-84ffb318895b,/Date(1561366561353+0000)/,9.9.9.9,178,146,,162
8346,Wireless80211,SN,41.208.148.120,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561366557346+0000)/,1.1.1.1,84,81,174,113
8346,Wireless80211,SN,41.208.148.120,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561366563357+0000)/,8.8.8.8,87,83,82,84
8346,Wireless80211,SN,41.208.148.120,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561366568692+0000)/,9.9.9.9,85,95,82,87
24691,Wireless80211,TG,41.207.160.45,196.171.229.166,Togo Telecom,47d85bd7-e1e4-473b-92bf-acf2ef41d066,/Date(1561366562682+0000)/,1.1.1.1,118,167,114,133
24691,Wireless80211,TG,41.207.160.45,196.171.229.166,Togo Telecom,47d85bd7-e1e4-473b-92bf-acf2ef41d066,/Date(1561366568677+0000)/,8.8.8.8,116,116,119,117
24691,Wireless80211,TG,41.207.160.45,196.171.229.166,Togo Telecom,47d85bd7-e1e4-473b-92bf-acf2ef41d066,/Date(1561366574856+0000)/,9.9.9.9,40,30,120,63
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561366567875+0000)/,1.1.1.1,57,57,57,57
36914,Ethernet,KE,172.253.14.2,197.137.160.224,Kenya Education Network,4a658be5-f469-4950-83c9-e1dddbb7bbda,/Date(1561366569398+0000)/,1.1.1.1,202,163,190,185
33771,Wireless80211,KE,41.203.211.3,41.80.27.208,Safaricom,be2fc4c8-97e8-4671-be8f-b7ac6e9e7492,/Date(1561366571360+0000)/,1.1.1.1,,,,-1
15399,WIFI,KE,172.253.12.5,196.207.132.218,Wananchi Group Kenya,d1d3c909-435e-4822-932c-9fd550fea7fe,/Date(1561366576410+0000)/,1.1.1.1,20,23,18,20
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561366569301+0000)/,8.8.8.8,7,7,7,7
36914,Ethernet,KE,172.253.14.2,197.137.160.224,Kenya Education Network,4a658be5-f469-4950-83c9-e1dddbb7bbda,/Date(1561366572654+0000)/,8.8.8.8,47,49,36,44
33771,Wireless80211,KE,41.203.211.3,41.80.27.208,Safaricom,be2fc4c8-97e8-4671-be8f-b7ac6e9e7492,/Date(1561366574243+0000)/,8.8.8.8,9,17,9,11
15399,WIFI,KE,172.253.12.5,196.207.132.218,Wananchi Group Kenya,d1d3c909-435e-4822-932c-9fd550fea7fe,/Date(1561366576417+0000)/,8.8.8.8,12,14,13,13
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561366571126+0000)/,9.9.9.9,9,9,9,9
37061,fiber,KE,,41.90.12.102,Safaricom,a4be008c-815b-4861-83ce-118965889591,/Date(1561366571265+0000)/,9.9.9.9,79,80,78,79
36914,Ethernet,KE,172.253.14.2,197.137.160.224,Kenya Education Network,4a658be5-f469-4950-83c9-e1dddbb7bbda,/Date(1561366576566+0000)/,9.9.9.9,172,176,194,180
33771,Wireless80211,KE,41.203.211.3,41.80.27.208,Safaricom,be2fc4c8-97e8-4671-be8f-b7ac6e9e7492,/Date(1561366577720+0000)/,9.9.9.9,55,55,58,56
15399,WIFI,KE,172.253.12.5,196.207.132.218,Wananchi Group Kenya,d1d3c909-435e-4822-932c-9fd550fea7fe,/Date(1561366578106+0000)/,9.9.9.9,15,25,16,18
37054,Wireless80211,MG,41.188.17.27,154.126.10.4,Telecom-Malagasy,3128073b-0ec5-4e7f-b1e1-85e99b36379b,/Date(1561366574364+0000)/,1.1.1.1,81,76,72,76
37054,Wireless80211,MG,41.188.17.27,154.126.10.4,Telecom-Malagasy,3128073b-0ec5-4e7f-b1e1-85e99b36379b,/Date(1561366577730+0000)/,8.8.8.8,35,30,28,31
37054,Wireless80211,MG,41.188.17.27,154.126.10.4,Telecom-Malagasy,3128073b-0ec5-4e7f-b1e1-85e99b36379b,/Date(1561366581422+0000)/,9.9.9.9,76,81,83,80
23889,Unknown,MU,,102.112.23.79,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561366577586+0000)/,1.1.1.1,2,2,2,2
