ASN,ConnectionType,CountryCode,DNSResolver,srcIPAddress,Network,Platform,ProbeID,TestDateTime,dstIPAddress,HostName,hop_id,hop_name,hop_ip,rtt1,rtt2,rtt3
8452,fiber,EG,,156.222.62.72,TE Data,ROUTER,11fac6b1-c1c6-4223-bcdb-0af3561c5e72,/Date(1561166365432+0000)/,1.1.1.1,,6,host-213.158.191.230.tedata.net,213.158.191.230,8,8,7
8452,fiber,EG,,156.222.62.72,TE Data,ROUTER,11fac6b1-c1c6-4223-bcdb-0af3561c5e72,/Date(1561166365432+0000)/,1.1.1.1,,7,one.one.one.one,1.1.1.1,8,7,7
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,1,,41.69.0.2,22,30,30
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,2,,172.31.248.9,22,22,31
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,3,,81.10.87.165,26,24,24
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,4,,10.36.17.178,32,32,24
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,5,,149.14.124.1,73,72,83
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,6,,130.117.50.94,78,86,155
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,7,ix-ae-12-0.thar1.wi3-milan.as6453.net,195.219.166.196,96,96,96
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,8,,72.14.213.156,72,70,69
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,9,,108.170.245.81,137,66,66
24835,WIFI,EG,62.240.113.124,102.186.171.56,Vodafone Egypt,ANDROID,b57b4cc7-1c6b-4a04-b943-5ce10697c2e4,/Date(1561166229079+0000)/,8.8.8.8,dns.google,11,dns.google,8.8.8.8,75,73,65
24863,WIFI,EG,45.240.6.2,45.243.143.X,Link Egypt,ANDROID,NONE,/Date(1561166236268+0000)/,8.8.8.8,dns.google,1,,172.16.53.150,894,1144,1155
24863,WIFI,EG,45.240.6.2,45.243.143.X,Link Egypt,ANDROID,NONE,/Date(1561166236268+0000)/,8.8.8.8,dns.google,3,,172.18.1.85,817,720,833
24863,WIFI,EG,45.240.6.2,45.243.143.X,Link Egypt,ANDROID,NONE,/Date(1561166236268+0000)/,8.8.8.8,dns.google,4,dns.google,8.8.8.8,847,890,850
8452,WIFI,EG,156.200.40.42,41.37.90.40,TE Data,ANDROID,3b7a1f4c-554f-4a98-832e-5e48a45c3b51,/Date(1561166247275+0000)/,8.8.8.8,dns.google,1,host-41.34.48.1.tedata.net,41.34.48.1,27,12,14
8452,WIFI,EG,156.200.40.42,41.37.90.40,TE Data,ANDROID,3b7a1f4c-554f-4a98-832e-5e48a45c3b51,/Date(1561166247275+0000)/,8.8.8.8,dns.google,2,,10.36.22.9,36,17,13
8452,WIFI,EG,156.200.40.42,41.37.90.40,TE Data,ANDROID,3b7a1f4c-554f-4a98-832e-5e48a45c3b51,/Date(1561166247275+0000)/,8.8.8.8,dns.google,3,,10.36.22.10,14,15,14
8452,WIFI,EG,156.200.40.42,41.37.90.40,TE Data,ANDROID,3b7a1f4c-554f-4a98-832e-5e48a45c3b51,/Date(1561166247275+0000)/,8.8.8.8,dns.google,4,,10.38.32.182,51,25,1023
8452,WIFI,EG,156.200.40.42,41.37.90.40,TE Data,ANDROID,3b7a1f4c-554f-4a98-832e-5e48a45c3b51,/Date(1561166247275+0000)/,8.8.8.8,dns.google,5,,10.36.10.253,31,18,20
8452,WIFI,EG,156.200.40.42,41.37.90.40,TE Data,ANDROID,3b7a1f4c-554f-4a98-832e-5e48a45c3b51,/Date(1561166247275+0000)/,8.8.8.8,dns.google,6,,10.36.15.157,31,18,20
8452,WIFI,EG,156.200.40.42,41.37.90.40,TE Data,ANDROID,3b7a1f4c-554f-4a98-832e-5e48a45c3b51,/Date(1561166247275+0000)/,8.8.8.8,dns.google,7,,72.14.205.68,54,53,54
8452,WIFI,EG,156.200.40.42,41.37.90.40,TE Data,ANDROID,3b7a1f4c-554f-4a98-832e-5e48a45c3b51,/Date(1561166247275+0000)/,8.8.8.8,dns.google,8,,108.170.252.241,52,56,58
8452,WIFI,EG,156.200.40.42,41.37.90.40,TE Data,ANDROID,3b7a1f4c-554f-4a98-832e-5e48a45c3b51,/Date(1561166247275+0000)/,8.8.8.8,dns.google,10,dns.google,8.8.8.8,69,58,50
8452,Wireless80211,EG,156.200.40.42,156.222.110.212,TE Data,PC,f7ffced3-53e7-44fc-aa7b-ecf4a7307b44,/Date(1561166248359+0000)/,8.8.8.8,dns.google,1,10.45.10.23,10.45.10.23,29,31,34
8452,Wireless80211,EG,156.200.40.42,156.222.110.212,TE Data,PC,f7ffced3-53e7-44fc-aa7b-ecf4a7307b44,/Date(1561166248359+0000)/,8.8.8.8,dns.google,2,10.38.20.193,10.38.20.193,37,33,41
8452,Wireless80211,EG,156.200.40.42,156.222.110.212,TE Data,PC,f7ffced3-53e7-44fc-aa7b-ecf4a7307b44,/Date(1561166248359+0000)/,8.8.8.8,dns.google,3,10.37.93.42,10.37.93.42,52,37,28
8452,Wireless80211,EG,156.200.40.42,156.222.110.212,TE Data,PC,f7ffced3-53e7-44fc-aa7b-ecf4a7307b44,/Date(1561166248359+0000)/,8.8.8.8,dns.google,4,10.37.87.137,10.37.87.137,31,33,37
8452,Wireless80211,EG,156.200.40.42,156.222.110.212,TE Data,PC,f7ffced3-53e7-44fc-aa7b-ecf4a7307b44,/Date(1561166248359+0000)/,8.8.8.8,dns.google,5,,72.14.205.68,67,62,70
8452,Wireless80211,EG,156.200.40.42,156.222.110.212,TE Data,PC,f7ffced3-53e7-44fc-aa7b-ecf4a7307b44,/Date(1561166248359+0000)/,8.8.8.8,dns.google,6,,108.170.252.241,,74,66
8452,Wireless80211,EG,156.200.40.42,156.222.110.212,TE Data,PC,f7ffced3-53e7-44fc-aa7b-ecf4a7307b44,/Date(1561166248359+0000)/,8.8.8.8,dns.google,7,,72.14.233.67,,,
8452,Wireless80211,EG,156.200.40.42,156.222.110.212,TE Data,PC,f7ffced3-53e7-44fc-aa7b-ecf4a7307b44,/Date(1561166248359+0000)/,8.8.8.8,dns.google,8,dns.google,8.8.8.8,,,
8452,WIFI,EG,156.200.40.66,156.219.187.238,TE Data,ANDROID,a28a0d41-15c3-404b-ba69-548f390e3bc4,/Date(1561166304610+0000)/,8.8.8.8,dns.google,1,,41.236.125.129,22,32,29
8452,WIFI,EG,156.200.40.66,156.219.187.238,TE Data,ANDROID,a28a0d41-15c3-404b-ba69-548f390e3bc4,/Date(1561166304610+0000)/,8.8.8.8,dns.google,2,,10.36.22.17,30,34,32
36992,WIFI,EG,62.140.79.242,154.238.65.234,Etisalat Misr,ANDROID,b8f73e64-6d33-40ba-bda1-81b82382f8c9,/Date(1561166379360+0000)/,8.8.8.8,dns.google,1,,10.10.12.10,16,37,18
36992,WIFI,EG,62.140.79.242,154.238.65.234,Etisalat Misr,ANDROID,b8f73e64-6d33-40ba-bda1-81b82382f8c9,/Date(1561166379360+0000)/,8.8.8.8,dns.google,12,dns.google,8.8.8.8,59,59,65
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166380029+0000)/,8.8.8.8,dns.google,1,,172.16.53.150,29,35,32
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166380029+0000)/,8.8.8.8,dns.google,2,,172.18.1.173,34,39,30
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166380029+0000)/,8.8.8.8,dns.google,3,,172.18.1.85,36,38,44
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166380029+0000)/,8.8.8.8,dns.google,4,dns.google,8.8.8.8,45,35,37
8452,WIFI,EG,156.200.40.66,41.36.174.225,TE Data,ANDROID,958a3f4c-fade-4436-8e15-5b034cccc0f0,/Date(1561166411374+0000)/,8.8.8.8,dns.google,1,,41.37.96.1,22,30,32
8452,WIFI,EG,156.200.40.66,41.36.174.225,TE Data,ANDROID,958a3f4c-fade-4436-8e15-5b034cccc0f0,/Date(1561166411374+0000)/,8.8.8.8,dns.google,3,,10.36.22.22,32,37,36
8452,WIFI,EG,156.200.40.66,41.36.174.225,TE Data,ANDROID,958a3f4c-fade-4436-8e15-5b034cccc0f0,/Date(1561166411374+0000)/,8.8.8.8,dns.google,7,,72.14.205.68,83,84,83
8452,WIFI,EG,156.200.40.66,41.36.174.225,TE Data,ANDROID,958a3f4c-fade-4436-8e15-5b034cccc0f0,/Date(1561166411374+0000)/,8.8.8.8,dns.google,8,,74.125.244.209,79,81,84
8452,WIFI,EG,156.200.40.66,41.36.174.225,TE Data,ANDROID,958a3f4c-fade-4436-8e15-5b034cccc0f0,/Date(1561166411374+0000)/,8.8.8.8,dns.google,10,dns.google,8.8.8.8,86,90,85
8452,WIFI,EG,163.121.128.214,156.208.238.26,TE Data,ANDROID,20d918c2-c5da-469b-ad1a-22cd27e48b18,/Date(1561166244021+0000)/,9.9.9.9,dns.quad9.net,10,dns.quad9.net,9.9.9.9,129,210,231
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,1,,172.16.53.150,31,36,33
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,2,,172.18.214.9,27,34,37
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,3,,172.18.214.65,21,33,34
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,4,,172.18.214.134,20,21,21
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,5,host-81.10.87.5.tedata.net,81.10.87.5,26,40,24
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,6,,10.37.241.21,25,27,25
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,7,te0-5-0-0.palermo16.pal.seabone.net,195.22.197.48,268,275,84
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,8,ae23.franco31.fra.seabone.net,195.22.211.48,300,80,310
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,9,de-cix.woodynet.net,80.81.194.42,259,259,265
24863,WIFI,EG,41.128.84.2,45.246.221.X,Link Egypt,ANDROID,NONE,/Date(1561166253038+0000)/,9.9.9.9,dns.quad9.net,10,dns.quad9.net,9.9.9.9,296,86,306
8452,WIFI,EG,156.200.40.42,156.198.91.227,TE Data,ANDROID,7521aba6-a9ff-4c84-a293-6e92411c83f3,/Date(1561166277839+0000)/,9.9.9.9,dns.quad9.net,1,,10.45.5.2,30,30,31
8452,WIFI,EG,156.200.40.42,156.198.91.227,TE Data,ANDROID,7521aba6-a9ff-4c84-a293-6e92411c83f3,/Date(1561166277839+0000)/,9.9.9.9,dns.quad9.net,2,,10.36.22.29,58,56,56
8452,WIFI,EG,156.200.40.42,156.198.91.227,TE Data,ANDROID,7521aba6-a9ff-4c84-a293-6e92411c83f3,/Date(1561166277839+0000)/,9.9.9.9,dns.quad9.net,3,,10.36.22.30,58,57,80
8452,WIFI,EG,156.200.40.42,156.198.91.227,TE Data,ANDROID,7521aba6-a9ff-4c84-a293-6e92411c83f3,/Date(1561166277839+0000)/,9.9.9.9,dns.quad9.net,4,,10.37.46.225,59,57,66
36992,WIFI,EG,62.140.79.242,154.238.65.234,Etisalat Misr,ANDROID,b8f73e64-6d33-40ba-bda1-81b82382f8c9,/Date(1561166303826+0000)/,9.9.9.9,dns.quad9.net,1,,10.10.12.10,16,38,18
36992,WIFI,EG,62.140.79.242,154.238.65.234,Etisalat Misr,ANDROID,b8f73e64-6d33-40ba-bda1-81b82382f8c9,/Date(1561166303826+0000)/,9.9.9.9,dns.quad9.net,9,dns.quad9.net,9.9.9.9,77,90,74
36992,WIFI,EG,62.140.79.246,41.64.171.109,Etisalat Misr,ANDROID,bc0ec9c5-1490-44d2-b835-dea51ace623f,/Date(1561166326089+0000)/,9.9.9.9,dns.quad9.net,1,,10.10.12.13,38,188,44
36992,WIFI,EG,62.140.79.246,41.64.171.109,Etisalat Misr,ANDROID,bc0ec9c5-1490-44d2-b835-dea51ace623f,/Date(1561166326089+0000)/,9.9.9.9,dns.quad9.net,4,,81.10.87.97,55,47,47
36992,WIFI,EG,62.140.79.246,41.64.171.109,Etisalat Misr,ANDROID,bc0ec9c5-1490-44d2-b835-dea51ace623f,/Date(1561166326089+0000)/,9.9.9.9,dns.quad9.net,6,,77.67.121.141,73,79,79
36992,WIFI,EG,62.140.79.246,41.64.171.109,Etisalat Misr,ANDROID,bc0ec9c5-1490-44d2-b835-dea51ace623f,/Date(1561166326089+0000)/,9.9.9.9,dns.quad9.net,7,,89.149.143.230,86,94,94
36992,WIFI,EG,62.140.79.246,41.64.171.109,Etisalat Misr,ANDROID,bc0ec9c5-1490-44d2-b835-dea51ace623f,/Date(1561166326089+0000)/,9.9.9.9,dns.quad9.net,8,,80.81.194.42,92,105,87
36992,WIFI,EG,62.140.79.246,41.64.171.109,Etisalat Misr,ANDROID,bc0ec9c5-1490-44d2-b835-dea51ace623f,/Date(1561166326089+0000)/,9.9.9.9,dns.quad9.net,9,dns.quad9.net,9.9.9.9,92,100,85
8452,WIFI,EG,156.200.40.42,41.233.89.X,TE Data,ANDROID,NONE,/Date(1561166342255+0000)/,9.9.9.9,dns.quad9.net,1,,41.34.240.1,43,40,41
8452,adsl,EG,,78.129.233.100,TE Data,ROUTER,cbe174ea-e115-4e83-b52f-602a77c90382,/Date(1561166371727+0000)/,9.9.9.9,,8,dns.quad9.net,9.9.9.9,102,87,86
8452,WIFI,EG,163.121.128.206,156.204.47.126,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561166401869+0000)/,9.9.9.9,dns.quad9.net,1,,41.236.117.129,139,879,1067
8452,WIFI,EG,163.121.128.206,156.204.47.126,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561166401869+0000)/,9.9.9.9,dns.quad9.net,2,,10.37.75.1,568,265,253
8452,WIFI,EG,163.121.128.206,156.204.47.126,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561166401869+0000)/,9.9.9.9,dns.quad9.net,5,,10.38.27.33,241,994,998
8452,WIFI,EG,163.121.128.206,156.204.47.126,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561166401869+0000)/,9.9.9.9,dns.quad9.net,7,,10.37.87.149,262,979,988
8452,WIFI,EG,163.121.128.206,156.204.47.126,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561166401869+0000)/,9.9.9.9,dns.quad9.net,8,,195.22.198.42,1189,883,762
8452,WIFI,EG,163.121.128.206,156.204.47.126,TE Data,ANDROID,ccb1d7e8-ae24-4c78-87aa-31df3b29f2bf,/Date(1561166401869+0000)/,9.9.9.9,dns.quad9.net,11,dns.quad9.net,9.9.9.9,955,902,821
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,1,,,,,
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,2,,,,,
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,3,,,,,
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,4,wimax-154.68.4.68.aviso.ci,154.68.4.68,204,30,162
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,5,,10.40.200.101,32,30,144
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,6,aica5.ae2-aica6.danga.orange-cit.ci,41.189.62.25,204,107,110
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,7,,41.189.62.58,147,106,108
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,8,be5451.rcr21.lis01.atlas.cogentco.com,149.6.145.105,204,314,313
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,9,,149.6.145.18,203,313,313
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166265843+0000)/,1.1.1.1,one.one.one.one,10,one.one.one.one,1.1.1.1,204,312,313
29571,Wireless80211,CI,154.68.9.21,154.68.5.112,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561166276493+0000)/,1.1.1.1,one.one.one.one,1,,,,,
29571,Wireless80211,CI,154.68.9.21,154.68.5.112,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561166276493+0000)/,1.1.1.1,one.one.one.one,2,,,,,
29571,Wireless80211,CI,154.68.9.21,154.68.5.112,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561166276493+0000)/,1.1.1.1,one.one.one.one,3,,,,,
29571,Wireless80211,CI,154.68.9.21,154.68.5.112,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561166276493+0000)/,1.1.1.1,one.one.one.one,4,wimax-154.68.5.5.aviso.ci,154.68.5.5,,16,27
29571,Wireless80211,CI,154.68.9.21,154.68.5.112,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561166276493+0000)/,1.1.1.1,one.one.one.one,5,,10.40.204.105,58,41,19
29571,Wireless80211,CI,154.68.9.21,154.68.5.112,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561166276493+0000)/,1.1.1.1,one.one.one.one,6,,41.189.62.58,,27,35
29571,Wireless80211,CI,154.68.9.21,154.68.5.112,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561166276493+0000)/,1.1.1.1,one.one.one.one,7,be5451.rcr21.lis01.atlas.cogentco.com,149.6.145.105,97,100,102
29571,Wireless80211,CI,154.68.9.21,154.68.5.112,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561166276493+0000)/,1.1.1.1,one.one.one.one,8,,149.6.145.18,90,101,104
29571,Wireless80211,CI,154.68.9.21,154.68.5.112,Orange Cote d'Ivoire,PC,cf6b7c20-b7a0-4397-862c-1e14f9f278b4,/Date(1561166276493+0000)/,1.1.1.1,one.one.one.one,9,one.one.one.one,1.1.1.1,122,,99
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166307984+0000)/,8.8.8.8,dns.google,1,,,,,
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166307984+0000)/,8.8.8.8,dns.google,2,,,,,
29571,Wireless80211,CI,213.136.116.50,160.154.136.199,Orange Cote d'Ivoire,PC,bda903ad-8c86-4854-ad2d-f5431db92fbb,/Date(1561166307984+0000)/,8.8.8.8,dns.google,3,,,,,
