ASN,ConnectionType,CountryCode,DNSResolver,IPAddress,Network,ProbeID,TestDateTime,IPTarget,rtt1,rtt2,rtt3,avg_rtt
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561479395400+0000)/,1.1.1.1,56,56,56,56
15399,WIFI,KE,196.207.132.0,196.207.132.218,Wananchi Group Kenya,d1d3c909-435e-4822-932c-9fd550fea7fe,/Date(1561479417549+0000)/,1.1.1.1,19,18,31,22
33771,Wireless80211,KE,41.80.16.0,41.80.16.128,Safaricom,11aa408c-13bb-42af-a659-a57c14787e1b,/Date(1561479447682+0000)/,1.1.1.1,,,,-1
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561479396024+0000)/,8.8.8.8,7,7,7,7
37061,fiber,KE,,41.90.12.102,Safaricom,a4be008c-815b-4861-83ce-118965889591,/Date(1561479396179+0000)/,8.8.8.8,10,49,4,21
15399,WIFI,KE,196.207.132.0,196.207.132.218,Wananchi Group Kenya,d1d3c909-435e-4822-932c-9fd550fea7fe,/Date(1561479417543+0000)/,8.8.8.8,13,14,12,13
33771,Wireless80211,KE,41.80.16.0,41.80.16.128,Safaricom,11aa408c-13bb-42af-a659-a57c14787e1b,/Date(1561479444907+0000)/,8.8.8.8,54,56,20,43
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561479396468+0000)/,9.9.9.9,9,9,9,9
37061,fiber,KE,,41.90.12.102,Safaricom,a4be008c-815b-4861-83ce-118965889591,/Date(1561479396916+0000)/,9.9.9.9,50,49,50,49
15399,WIFI,KE,196.207.132.0,196.207.132.218,Wananchi Group Kenya,d1d3c909-435e-4822-932c-9fd550fea7fe,/Date(1561479417498+0000)/,9.9.9.9,14,15,15,14
33771,Wireless80211,KE,41.80.16.0,41.80.16.128,Safaricom,11aa408c-13bb-42af-a659-a57c14787e1b,/Date(1561479447049+0000)/,9.9.9.9,,119,92,105
23889,Unknown,MU,,102.112.68.93,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561479398756+0000)/,1.1.1.1,2,2,2,2
23889,WIFI,MU,202.123.2.19,41.136.102.171,MauritiusTelecom,6ffc29d1-ee8f-4444-a856-abd5f5c26861,/Date(1561479402645+0000)/,1.1.1.1,4,6,6,5
30999,WIFI,MU,102.163.97.0,102.163.96.1,Emtel,39847385-988a-4aad-a4d5-9d4297959ecd,/Date(1561479416356+0000)/,1.1.1.1,38,116,40,64
23889,Unknown,MU,,102.112.68.93,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561479399574+0000)/,8.8.8.8,37,37,37,37
23889,WIFI,MU,202.123.2.19,41.136.102.171,MauritiusTelecom,6ffc29d1-ee8f-4444-a856-abd5f5c26861,/Date(1561479402647+0000)/,8.8.8.8,40,46,44,43
30999,WIFI,MU,102.163.97.0,102.163.96.1,Emtel,39847385-988a-4aad-a4d5-9d4297959ecd,/Date(1561479412160+0000)/,8.8.8.8,222,214,201,212
23889,Unknown,MU,,102.112.68.93,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561479400082+0000)/,9.9.9.9,2,2,2,2
23889,WIFI,MU,202.123.2.19,41.136.102.171,MauritiusTelecom,6ffc29d1-ee8f-4444-a856-abd5f5c26861,/Date(1561479402648+0000)/,9.9.9.9,5,5,5,5
30999,WIFI,MU,102.163.97.0,102.163.96.1,Emtel,39847385-988a-4aad-a4d5-9d4297959ecd,/Date(1561479412443+0000)/,9.9.9.9,264,245,237,248
21351,Unknown,RE,,78.129.233.100,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561479403460+0000)/,1.1.1.1,44,31,31,35
21351,Unknown,RE,,78.129.233.100,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561479404181+0000)/,8.8.8.8,104,75,75,84
21351,Unknown,RE,,78.129.233.100,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561479405302+0000)/,9.9.9.9,236,236,237,236
37228,WIFI,RW,197.243.16.231,105.178.32.5,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561479436790+0000)/,1.1.1.1,296,284,290,290
37228,WIFI,RW,197.243.16.231,105.178.32.5,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561479436805+0000)/,8.8.8.8,205,219,238,220
37228,WIFI,RW,197.243.16.231,105.178.32.5,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561479436878+0000)/,9.9.9.9,43,47,46,45
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561479411367+0000)/,1.1.1.1,68,67,67,67
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561479412066+0000)/,8.8.8.8,165,166,166,165
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561479412463+0000)/,9.9.9.9,5,4,4,4
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561479418630+0000)/,1.1.1.1,171,176,172,173
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561479419443+0000)/,8.8.8.8,111,63,65,79
37680,fiber,ZA,,102.132.242.109,Cool-ideas,92fd4d47-d649-4eb8-abeb-cc5a1a85059e,/Date(1561479423391+0000)/,1.1.1.1,1,1,1,1
11845,Unknown,ZA,,78.129.233.100,Vox Telecom DSL Customer Base,d94c61b2-604c-4d75-8804-37149d5f4ce3,/Date(1561479423549+0000)/,1.1.1.1,4,3,3,3
327901,Unknown,ZA,,102.141.131.183,Level-7 Internet PTY LTD,37759804-87cf-40a1-b535-d623af412e4c,/Date(1561479423674+0000)/,1.1.1.1,33,29,33,31
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561479423805+0000)/,1.1.1.1,3,3,38,14
10474,Unknown,ZA,,197.88.91.222,MWEB,4ecd8bbb-b7ce-44fa-9747-7d0cd813ff7c,/Date(1561479423936+0000)/,1.1.1.1,31,28,29,29
174,Unknown,ZA,,38.125.55.93,Cogent Communications,788763d0-9b03-4753-ab38-8cc86842bd0b,/Date(1561479424066+0000)/,1.1.1.1,278,277,280,278
37317,WIFI,ZA,41.78.220.10,102.128.96.222,Access Global Fibre,1ef15ccb-de9c-489e-be37-cb492fe8a121,/Date(1561479426629+0000)/,1.1.1.1,10,9,15,11
37457,WIFI,ZA,196.43.54.230,105.184.249.27,Telkom Internet,f1c6f5e3-22c3-42c3-b488-184b5a24284d,/Date(1561479427321+0000)/,1.1.1.1,81,79,81,80
37457,WIFI,ZA,,105.225.12.205,Telkom Internet,cd33db11-9987-4949-912b-f5310e603544,/Date(1561479427599+0000)/,1.1.1.1,45,44,96,61
22355,fiber,ZA,,41.85.9.253,FROGFOOT,fa1f8f8d-ef1e-47f5-9c74-df4a03ae2331,/Date(1561479429013+0000)/,1.1.1.1,19,18,19,18
22355,fiber,ZA,,41.85.9.253,FROGFOOT,fa1f8f8d-ef1e-47f5-9c74-df4a03ae2331,/Date(1561479424199+0000)/,8.8.8.8,19,18,18,18
37315,Unknown,ZA,,197.234.144.136,CipherWave,71224795-00ba-4f90-a7d8-ba4b0192c9c0,/Date(1561479424328+0000)/,8.8.8.8,2,2,2,2
37680,fiber,ZA,,102.132.242.109,Cool-ideas,92fd4d47-d649-4eb8-abeb-cc5a1a85059e,/Date(1561479424454+0000)/,8.8.8.8,23,17,18,19
36994,fiber,ZA,,78.129.233.100,Vodacom Business,022ced5e-a16c-4f2e-b15f-ac90bf2ffeb5,/Date(1561479424583+0000)/,8.8.8.8,25,23,24,24
10474,Unknown,ZA,,197.88.91.222,MWEB,4ecd8bbb-b7ce-44fa-9747-7d0cd813ff7c,/Date(1561479424726+0000)/,8.8.8.8,28,29,28,28
10474,adsl,ZA,,197.89.162.155,MWEB,41e06067-e06d-4256-a5b2-91592122b71f,/Date(1561479424865+0000)/,8.8.8.8,128,121,132,127
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561479429152+0000)/,8.8.8.8,3,3,3,3
174,Unknown,ZA,,38.125.55.93,Cogent Communications,788763d0-9b03-4753-ab38-8cc86842bd0b,/Date(1561479429973+0000)/,8.8.8.8,276,277,290,281
3741,Wireless80211,ZA,168.209.88.204,197.99.116.137,Internet Solutions,5f3fcbec-12a1-454e-bea3-6ebcc1bf2fe0,/Date(1561479434720+0000)/,8.8.8.8,46,20,20,28
37457,WIFI,ZA,196.43.54.230,105.184.249.27,Telkom Internet,f1c6f5e3-22c3-42c3-b488-184b5a24284d,/Date(1561479440486+0000)/,8.8.8.8,101,101,105,102
11845,Unknown,ZA,,78.129.233.100,Vox Telecom DSL Customer Base,d94c61b2-604c-4d75-8804-37149d5f4ce3,/Date(1561479425236+0000)/,9.9.9.9,4,3,3,3
11845,Unknown,ZA,,78.129.233.100,Vox-Telecom,63655cb3-877b-46db-8b80-ff3b5cd464e3,/Date(1561479425396+0000)/,9.9.9.9,2,1,1,1
37680,fiber,ZA,,102.132.171.36,Cool-ideas,73cd5e83-343c-47a4-9172-82bfa040cd41,/Date(1561479425528+0000)/,9.9.9.9,12,12,12,12
327901,Unknown,ZA,,102.141.131.183,Level-7 Internet PTY LTD,37759804-87cf-40a1-b535-d623af412e4c,/Date(1561479425676+0000)/,9.9.9.9,45,32,34,37
10474,Unknown,ZA,,41.133.137.1,MWEB,5e04bf33-5b4f-4f53-bda1-36a7f4cf1170,/Date(1561479425803+0000)/,9.9.9.9,43,41,42,42
10474,WIFI,ZA,196.28.182.22,197.82.197.129,MWEB,885ea80a-fee3-4842-9d04-5854d683659a,/Date(1561479426358+0000)/,9.9.9.9,42,236,167,148
37317,WIFI,ZA,41.78.220.10,102.128.96.222,Access Global Fibre,1ef15ccb-de9c-489e-be37-cb492fe8a121,/Date(1561479426635+0000)/,9.9.9.9,9,9,9,9
37457,WIFI,ZA,196.43.54.230,105.184.249.27,Telkom Internet,f1c6f5e3-22c3-42c3-b488-184b5a24284d,/Date(1561479428327+0000)/,9.9.9.9,92,89,705,295
37457,WIFI,ZA,,105.225.12.205,Telkom Internet,cd33db11-9987-4949-912b-f5310e603544,/Date(1561479428670+0000)/,9.9.9.9,37,40,40,39
3741,Wireless80211,ZA,168.209.88.204,197.99.116.137,Internet Solutions,5f3fcbec-12a1-454e-bea3-6ebcc1bf2fe0,/Date(1561479430584+0000)/,9.9.9.9,46,24,23,31
36947,WIFI,DZ,173.194.169.69,41.110.181.138,Algerie Telecom,06f1343f-0202-4b67-84d6-193b801a4ce8,/Date(1561479425644+0000)/,1.1.1.1,31,41,42,38
36947,WIFI,DZ,41.110.30.2,105.104.231.163,Algerie Telecom,ee580edc-bb83-4cf9-ac5e-480dc0d03199,/Date(1561479425649+0000)/,1.1.1.1,53,54,55,54
36947,WIFI,DZ,41.110.32.2,105.102.180.7,Algerie Telecom,82e0921d-f799-42a0-ac74-089653c365ec,/Date(1561479425965+0000)/,1.1.1.1,61,63,63,62
36947,Unknown,DZ,,105.101.159.62,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561479426242+0000)/,1.1.1.1,58,60,58,58
36947,Unknown,DZ,,41.104.37.226,Algerie Telecom,a854de89-23a4-44cc-b9d8-889c1212b6cc,/Date(1561479426386+0000)/,1.1.1.1,70,69,69,69
36947,Ethernet,DZ,105.103.158.0,105.103.158.29,Algerie Telecom,6f06be82-2270-47bf-9f7c-6698b605d508,/Date(1561479426513+0000)/,1.1.1.1,70,273,325,222
36947,Unknown,DZ,,41.109.127.65,Algerie Telecom,48541d31-54e5-467a-9f1b-65376e205e67,/Date(1561479426521+0000)/,1.1.1.1,61,61,61,61
36947,Ethernet,DZ,41.110.32.2,197.200.109.235,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561479426747+0000)/,1.1.1.1,341,207,400,316
36947,Wireless80211,DZ,41.108.141.0,41.108.141.124,Algerie Telecom,dd9c64c4-9c22-472c-982e-14bc8f7e3392,/Date(1561479430171+0000)/,1.1.1.1,38,38,37,37
36947,WIFI,DZ,41.110.30.2,105.111.21.6,Algerie Telecom,8e0f5fd1-3276-4624-af73-70093c3fc3b5,/Date(1561479430412+0000)/,1.1.1.1,48,58,63,56
36947,WIFI,DZ,173.194.169.69,41.110.181.138,Algerie Telecom,06f1343f-0202-4b67-84d6-193b801a4ce8,/Date(1561479426205+0000)/,8.8.8.8,52,67,51,56
36947,WIFI,DZ,41.110.32.2,105.102.180.7,Algerie Telecom,82e0921d-f799-42a0-ac74-089653c365ec,/Date(1561479426210+0000)/,8.8.8.8,62,59,60,60
36947,WIFI,DZ,41.110.32.2,41.105.208.231,Algerie Telecom,dab727bf-efc8-4ee1-b5bc-c6d45867eb12,/Date(1561479426297+0000)/,8.8.8.8,63,58,136,85
36947,"Wireless80211,Ethernet",DZ,41.110.30.2,41.107.166.21,Algerie Telecom,6a421a25-5391-4770-9a3b-260f30a3eaea,/Date(1561479426643+0000)/,8.8.8.8,59,60,66,61
36947,Unknown,DZ,,41.104.37.226,Algerie Telecom,a854de89-23a4-44cc-b9d8-889c1212b6cc,/Date(1561479426662+0000)/,8.8.8.8,68,68,68,68
36947,WIFI,DZ,41.110.30.2,105.103.241.25,Algerie Telecom,b5eb4ca2-1cdd-4724-ae16-f520f1af92ae,/Date(1561479428201+0000)/,8.8.8.8,60,59,54,57
36947,Unknown,DZ,,105.101.159.62,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561479430681+0000)/,8.8.8.8,61,58,59,59
36947,Ethernet,DZ,105.103.158.0,105.103.158.29,Algerie Telecom,6f06be82-2270-47bf-9f7c-6698b605d508,/Date(1561479431297+0000)/,8.8.8.8,160,424,,292
36947,Wireless80211,DZ,41.110.32.2,41.102.220.152,Algerie Telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561479431423+0000)/,8.8.8.8,156,235,174,188
36947,WIFI,DZ,172.253.11.4,105.104.39.63,Algerie Telecom,a251a131-863e-40ce-a71d-a6fe4f44cfe7,/Date(1561479432330+0000)/,8.8.8.8,614,186,414,404
36947,Wireless80211,DZ,41.110.31.2,154.241.77.147,Algerie Telecom,bd9a1e22-f60b-431d-bc25-a1ab963b74cb,/Date(1561479426926+0000)/,9.9.9.9,108,107,100,105
36947,Wireless80211,DZ,41.110.32.2,41.102.220.152,Algerie Telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561479427026+0000)/,9.9.9.9,125,79,175,126
36947,WIFI,DZ,105.105.116.0,105.105.116.26,Algerie Telecom,f39e7f5a-bfcc-4d88-9fb1-05c97345fad4,/Date(1561479428061+0000)/,9.9.9.9,127,186,108,140
36947,WIFI,DZ,41.110.30.2,105.103.241.25,Algerie Telecom,b5eb4ca2-1cdd-4724-ae16-f520f1af92ae,/Date(1561479428754+0000)/,9.9.9.9,93,104,97,98
36947,"Wireless80211,Ethernet",DZ,41.110.30.2,41.107.166.21,Algerie Telecom,6a421a25-5391-4770-9a3b-260f30a3eaea,/Date(1561479429309+0000)/,9.9.9.9,85,104,85,91
36947,WIFI,DZ,105.110.31.0,105.110.31.40,Algerie Telecom,03bcccf3-d791-4da4-8aca-87254ab9c637,/Date(1561479429416+0000)/,9.9.9.9,86,93,90,89
36947,WIFI,DZ,41.110.32.2,41.105.208.231,Algerie Telecom,dab727bf-efc8-4ee1-b5bc-c6d45867eb12,/Date(1561479431455+0000)/,9.9.9.9,81,79,78,79
36947,WIFI,DZ,41.110.30.2,105.111.21.6,Algerie Telecom,321bc44c-a00d-4fbb-a5e6-683c26e2d339,/Date(1561479431591+0000)/,9.9.9.9,72,70,70,70
36947,Ethernet,DZ,41.110.32.2,105.98.135.136,Algerie Telecom,971dcc32-5540-4c0c-aa2d-69e5b6c20f16,/Date(1561479432333+0000)/,9.9.9.9,85,84,83,84
36947,WIFI,DZ,41.110.30.2,41.200.150.166,Algerie Telecom,42c6159c-c405-4a4b-9904-2a4a7ab81dd7,/Date(1561479433758+0000)/,9.9.9.9,108,106,111,108
37204,Wireless80211,ZW,197.221.229.5,197.221.254.3,TELONE,c4291bae-bab4-49a3-bb80-95dc06c642a1,/Date(1561479442274+0000)/,1.1.1.1,21,21,21,21
30844,Ethernet,ZW,197.155.232.0,197.155.232.106,Gpon Pool,ee9579c4-65b0-4022-a765-a5105b208137,/Date(1561479443342+0000)/,1.1.1.1,1,0,1,1
37204,Wireless80211,ZW,197.221.229.5,197.221.254.3,TELONE,c4291bae-bab4-49a3-bb80-95dc06c642a1,/Date(1561479445548+0000)/,8.8.8.8,23,21,21,21
30844,Ethernet,ZW,197.155.232.0,197.155.232.106,Gpon Pool,ee9579c4-65b0-4022-a765-a5105b208137,/Date(1561479446282+0000)/,8.8.8.8,18,16,16,16
37204,Wireless80211,ZW,197.221.229.5,197.221.254.3,TELONE,c4291bae-bab4-49a3-bb80-95dc06c642a1,/Date(1561479451816+0000)/,9.9.9.9,24,25,24,24
30844,Ethernet,ZW,197.155.232.0,197.155.232.106,Gpon Pool,ee9579c4-65b0-4022-a765-a5105b208137,/Date(1561479452240+0000)/,9.9.9.9,1,1,1,1
