ASN|ConnectionType|CountryCode|DNSResolver|IPAddress|Network|ProbeID|TestDateTime|IPTarget|rtt1|rtt2|rtt3|avg_rtt
36903|WIFI|MA|81.192.17.82|196.206.61.242|Maroc Telecom|e5d15d96-eedd-4673-8a5c-811d3481e26b|/Date(1561037428782+0000)/|1.1.1.1|83|589|624|432
6713|WIFI|MA|81.192.21.50|105.131.170.226|Maroc Telecom 3G|ddc2a3a7-cef3-4271-ac4a-2d3c7926e54c|/Date(1561037429960+0000)/|1.1.1.1|79|156|57|97
36903|WIFI|MA|81.192.17.86|105.154.95.239|Maroc Telecom|b8d344b3-aecb-4633-9872-c6e026b3e177|/Date(1561037430968+0000)/|1.1.1.1|108|39|41|62
36903|fiber|MA||160.178.110.133|Maroc Telecom ADSL|861da993-58de-4234-bb26-2d4e30693130|/Date(1561037432746+0000)/|1.1.1.1|27|26|26|26
36903|WIFI|MA|81.192.17.26|41.140.56.164|Maroc Telecom|3873a8aa-e68f-4ef6-b394-caf325dbe3c3|/Date(1561037436084+0000)/|1.1.1.1|68|71|70|69
36903|WIFI|MA|172.253.11.5|105.158.133.56|Maroc Telecom|6aa75b44-3c53-4627-80e0-3785ab91b3a6|/Date(1561037437772+0000)/|1.1.1.1|51|54|56|53
36903|WIFI|MA|81.192.17.26|196.75.59.53|Maroc Telecom|d6c065db-67bd-4bfd-862e-5d297f73cdc7|/Date(1561037439081+0000)/|1.1.1.1|66|52|70|62
6713|WIFI|MA|81.192.17.22|196.70.250.80|Maroc Telecom|e0caf504-7f5c-4f6c-87db-8b0e73fd9d2c|/Date(1561037439281+0000)/|1.1.1.1|116|1245|259|540
6713|Ethernet|MA|81.192.21.54|41.250.232.222|Maroc Telecom|2c0ee6f1-ac2b-4295-8e47-9a016898c5a7|/Date(1561037423060+0000)/|8.8.8.8|22|22|21|21
6713|WIFI|MA|105.159.121.0|105.159.121.6|Maroc Telecom|d6404b03-f64d-4fe5-a98c-d180f9bb2a1a|/Date(1561037423409+0000)/|8.8.8.8|33|52|41|42
36903|WIFI|MA|81.192.17.90|41.251.171.75|Maroc Telecom|b7938109-e820-40d6-be04-8c26982e8e76|/Date(1561037423683+0000)/|8.8.8.8|51|60|65|58
36903|WIFI|MA|81.192.17.90|196.206.167.111|Maroc Telecom|26fe5c0b-bad7-4db0-a5c1-c7a4052903de|/Date(1561037423753+0000)/|8.8.8.8|68|76|67|70
36903|WIFI|MA|81.192.17.26|41.249.140.247|Maroc Telecom|bd227ddf-57de-463e-a032-f6d5fe134100|/Date(1561037425281+0000)/|8.8.8.8|28|134|102|88
36903|WIFI|MA|81.192.17.18|41.143.15.28|Maroc Telecom|45145427-3e68-48b5-a6b8-b9088e8b3b0d|/Date(1561037426048+0000)/|8.8.8.8|54|57|83|64
36903|WIFI|MA|81.192.17.22|160.178.90.X|Maroc Telecom ADSL|NONE|/Date(1561037426332+0000)/|8.8.8.8|66|68|70|68
36903|WIFI|MA|81.192.17.18|105.156.57.229|Maroc Telecom|d9fc9834-a609-4d69-8355-61eb8da9e8e3|/Date(1561037426381+0000)/|8.8.8.8|61|58|109|76
36925|WIFI|MA|196.114.26.0|196.114.26.116|Orange Morocco|81e59a63-b796-4f08-811c-d4e2cdb9b475|/Date(1561037428481+0000)/|8.8.8.8|128|153|153|144
36925|WIFI|MA|197.230.202.129|196.112.33.110|Orange Morocco|6b86f29c-bcc0-4c8c-a982-9d9bf1c6bd99|/Date(1561037443011+0000)/|8.8.8.8|66|82|85|77
36903|Unknown|MA||160.179.66.202|Maroc Telecom ADSL|7811ebee-7640-46e0-8e0b-48ee974ffbb8|/Date(1561037423436+0000)/|9.9.9.9|60|58|58|58
6713|WIFI|MA|81.192.17.26|41.143.206.57|Maroc Telecom|81839162-fec9-4a9e-bd02-c4eb07dffd48|/Date(1561037424481+0000)/|9.9.9.9|81|82|82|81
9009|fiber|MA||194.99.106.139|M247 Ltd Paris|4c28ee1f-9d27-4c52-8af3-1e9ab4d02bfb|/Date(1561037428467+0000)/|9.9.9.9|63|82|79|74
36903|Wireless80211|MA|81.192.17.90|160.179.47.60|Maroc Telecom ADSL|02c9716f-b9a5-441b-aa1f-fdccf4406179|/Date(1561037429165+0000)/|9.9.9.9|87|110|87|94
36903|WIFI|MA|81.192.17.90|105.156.111.16|Maroc Telecom|62b75ec6-bb82-4e5f-aa10-de89ec41570c|/Date(1561037429381+0000)/|9.9.9.9|110|125|118|117
36903|WIFI|MA|81.192.17.90|105.156.37.60|Maroc Telecom|35d0b999-d962-46e0-87b6-e2ffaaa4a955|/Date(1561037431552+0000)/|9.9.9.9|111|120|113|114
6713|WIFI|MA|81.192.17.22|41.250.224.140|Maroc Telecom|5bdc9d80-c771-48b7-be9a-3f56f7720456|/Date(1561037433381+0000)/|9.9.9.9|99|330|104|177
36903|adsl|MA||41.249.101.26|Maroc Telecom|fc43685a-c9b1-4b71-988f-09d4122a3d54|/Date(1561037433658+0000)/|9.9.9.9|88|84|86|86
36903|WIFI|MA|81.192.17.18|105.159.55.X|Maroc Telecom|NONE|/Date(1561037442499+0000)/|9.9.9.9|270|301|314|295
33788|WIFI|SD|196.29.182.242|197.254.221.138|KANARTEL|b983b510-3936-4b9b-bde0-0b0b20fe7c01|/Date(1561037447980+0000)/|1.1.1.1|6036|5097|5180|5437
33788|WIFI|SD|196.29.182.242|197.254.221.138|KANARTEL|b983b510-3936-4b9b-bde0-0b0b20fe7c01|/Date(1561037447993+0000)/|8.8.8.8|6003|5057|5145|5087
33788|WIFI|SD|196.29.182.242|197.254.221.138|KANARTEL|b983b510-3936-4b9b-bde0-0b0b20fe7c01|/Date(1561037447989+0000)/|9.9.9.9|5967|5137|5105|5078
37705|WIFI|TN|197.2.22.0|197.2.22.153|TOPNET|7710bc78-42e7-42b7-ae06-74d209f471d0|/Date(1561037430781+0000)/|1.1.1.1|126|114|105|115
37705|WIFI|TN|102.158.191.0|102.158.191.95|TOPNET|8586059e-db3c-4838-ac24-76965b8b92d1|/Date(1561037432693+0000)/|1.1.1.1|118|597|209|308
2609|WIFI|TN|74.125.47.146|197.14.105.112|TOPNET|3511cb38-f03f-4a4e-9c35-09cc403a3530|/Date(1561037433781+0000)/|1.1.1.1|59|58|64|60
37671|WIFI|TN|193.95.59.23|197.25.142.109|Globalnet|84c55b62-22d7-4473-af66-23e1fd3fb6c6|/Date(1561037435169+0000)/|1.1.1.1|1139|97|97|444
2609|Ethernet|TN|172.253.14.4|197.10.128.5|Tunisie Telecom|0cd8db1a-1f3e-4d1d-aeb0-f29d165dcb5d|/Date(1561037436481+0000)/|1.1.1.1||||-1
37492|WIFI|TN|197.26.8.36|196.229.131.186|Orange Tunisie|49756b12-c97c-4919-828f-40ee41e3e6c2|/Date(1561037437181+0000)/|1.1.1.1|63|610|631|434
37693|WIFI|TN|41.228.229.229|41.228.7.130|Tunet|08de428b-0582-4add-bde4-2064dfadb31f|/Date(1561037437672+0000)/|1.1.1.1|50|50|51|50
37671|WIFI|TN|193.95.59.26|197.25.142.109|Globalnet|3dac5d73-9bc9-4a3f-9d2e-0f5677913f60|/Date(1561037438210+0000)/|1.1.1.1|79|93|102|91
5438|WIFI|TN|196.203.82.5|102.154.36.60|SOCIETE NATIONALE DES TELECOMMUNICATIONS (Tunisie|1e704dd3-6033-4879-b9a3-fc628e77c8ea|/Date(1561037438258+0000)/|1.1.1.1|85|114|98|99
37492|WIFI|TN|197.26.8.35|196.234.218.64|Orange Tunisie|b4fefd5b-474d-477c-806b-a7074998cb31|/Date(1561037440047+0000)/|1.1.1.1|77|86|110|91
37705|WIFI|TN|172.253.14.3|102.157.133.124|TOPNET|03c0d53b-6145-4d97-a707-41ac86510e08|/Date(1561037426321+0000)/|8.8.8.8|64|337|67|156
37705|WIFI|TN|197.2.22.0|197.2.22.153|TOPNET|7710bc78-42e7-42b7-ae06-74d209f471d0|/Date(1561037427181+0000)/|8.8.8.8|159|149|100|136
37693|WIFI|TN|41.228.229.229|41.228.7.130|Tunet|08de428b-0582-4add-bde4-2064dfadb31f|/Date(1561037428640+0000)/|8.8.8.8|52|51|51|51
37671|WIFI|TN|193.95.59.23|41.225.203.200|Globalnet|5126de44-5f2a-4cda-9936-b0cae202dc66|/Date(1561037428981+0000)/|8.8.8.8|45|45|65|51
37705|WIFI|TN|41.226.16.50|197.2.229.151|TOPNET|4a2be600-46ac-4fd4-b0c3-5ff315d87804|/Date(1561037429771+0000)/|8.8.8.8|35|51|39|41
37705|WIFI|TN|102.158.191.0|102.158.191.95|TOPNET|8586059e-db3c-4838-ac24-76965b8b92d1|/Date(1561037432703+0000)/|8.8.8.8|88|1458|466|670
37705|WIFI|TN|172.253.14.3|102.158.227.17|TOPNET|40a07e62-8d66-45e5-92ff-a089daf1bdfe|/Date(1561037433649+0000)/|8.8.8.8|39|38|39|38
37492|WIFI|TN|197.26.8.36|196.229.131.186|Orange Tunisie|49756b12-c97c-4919-828f-40ee41e3e6c2|/Date(1561037437103+0000)/|8.8.8.8|74|639|660|457
37693|WIFI|TN|41.228.41.42|154.109.58.139|Ooredoo Tunisia|3c567f7b-44be-43f2-9bc4-9620b5f2d216|/Date(1561037437457+0000)/|8.8.8.8|84|73|54|70
37671|WIFI|TN|193.95.59.26|197.25.142.109|Globalnet|3dac5d73-9bc9-4a3f-9d2e-0f5677913f60|/Date(1561037438381+0000)/|8.8.8.8|43|42|43|42
37705|WIFI|TN|197.1.202.0|197.1.202.168|TOPNET|d08fc590-283a-4abb-9503-983130a884bc|/Date(1561037427918+0000)/|9.9.9.9|172|177|171|173
37492|WIFI|TN|41.231.30.138|197.28.68.1|Orange Internet|59ffb36f-c104-4595-bd8d-a3f346ac86f0|/Date(1561037429535+0000)/|9.9.9.9|74|95|93|87
37705|WIFI|TN|102.156.154.0|102.156.154.231|TOPNET|762c08d6-31f5-46fe-905b-7d1f3b728ab2|/Date(1561037432781+0000)/|9.9.9.9|90|80|97|89
37693|WIFI|TN|41.228.229.229|41.227.86.35|Ooredoo Tunisia|0afbb65b-11cd-49a5-b6d6-9b4bedf4c07c|/Date(1561037434581+0000)/|9.9.9.9|494|431|459|461
2609|WIFI|TN|74.125.47.146|197.14.105.112|TOPNET|3511cb38-f03f-4a4e-9c35-09cc403a3530|/Date(1561037435581+0000)/|9.9.9.9|49|102|49|66
37705|WIFI|TN|172.253.14.5|41.230.148.238|TOPNET|276edf77-12e9-4c9f-89f5-340eaec4b546|/Date(1561037437940+0000)/|9.9.9.9|95|71|259|141
37705|WIFI|TN|197.0.4.0|197.0.4.228|TOPNET|ff3fa9aa-bb3b-43c0-806c-9ccdc15a69c8|/Date(1561037438780+0000)/|9.9.9.9|274|193|215|227
37705|WIFI|TN|41.226.21.50|102.156.221.206|TOPNET|24f1ca01-ebcf-4296-8f32-3e075fa7a799|/Date(1561037440313+0000)/|9.9.9.9|74|75|74|74
37492|WIFI|TN|197.26.8.35|196.234.218.64|Orange Tunisie|b4fefd5b-474d-477c-806b-a7074998cb31|/Date(1561037440380+0000)/|9.9.9.9|92|98|93|94
37671|WIFI|TN|193.95.57.26|197.15.126.115|Globalnet|4a15b059-a952-4bf3-9c6f-8cc0a6ce908b|/Date(1561037440393+0000)/|9.9.9.9|146|290|74|170
37203|Unknown|LR||164.160.8.87|PowerNet Liberia|25707c2f-685b-4d41-bd3a-d23d5939a48d|/Date(1561037428772+0000)/|1.1.1.1|91|208|194|164
37203|Unknown|LR||164.160.8.87|PowerNet Liberia|25707c2f-685b-4d41-bd3a-d23d5939a48d|/Date(1561037429426+0000)/|8.8.8.8|232|223|120|191
37203|Unknown|LR||164.160.8.87|PowerNet Liberia|25707c2f-685b-4d41-bd3a-d23d5939a48d|/Date(1561037430439+0000)/|9.9.9.9|230|116|117|154
37682|wifi|NG||102.176.244.190|tizeti trois route|3226f126-e0e0-495b-b5fc-61f54684c56b|/Date(1561037438736+0000)/|1.1.1.1|3|4|43|16
20278|fiber|NG||172.93.226.137|Nexeon Technologies|f9a1c7bd-60db-4498-a3ea-ea8a580124ee|/Date(1561037438980+0000)/|1.1.1.1|193|192|217|200
36923|Ethernet|NG|192.221.154.141|41.58.229.133|SWIFTNG|87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5|/Date(1561037439780+0000)/|1.1.1.1|16|19|29|21
37148|Wireless80211|NG|129.205.112.254|129.205.112.195|globacom|4c2299df-82e6-499b-8b11-23743fe06cc2|/Date(1561037439912+0000)/|1.1.1.1|48|37|47|44
37347|Wireless80211|NG|41.79.67.0|41.79.67.88|Platinum-Index|d4fd1899-dcde-4c8a-8fb4-da4964120ad2|/Date(1561037442632+0000)/|1.1.1.1|105|6|31|47
20278|fiber|NG||172.93.226.137|Nexeon Technologies|f9a1c7bd-60db-4498-a3ea-ea8a580124ee|/Date(1561037439280+0000)/|8.8.8.8|234|215|256|235
37148|Wireless80211|NG|129.205.112.254|129.205.112.195|globacom|4c2299df-82e6-499b-8b11-23743fe06cc2|/Date(1561037443180+0000)/|8.8.8.8|27|42|41|36
36923|Ethernet|NG|192.221.154.141|41.58.229.133|SWIFTNG|87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5|/Date(1561037445680+0000)/|8.8.8.8||||-1
37347|Wireless80211|NG|41.79.67.0|41.79.67.88|Platinum-Index|d4fd1899-dcde-4c8a-8fb4-da4964120ad2|/Date(1561037446380+0000)/|8.8.8.8|27|12|36|25
20278|fiber|NG||172.93.226.137|Nexeon Technologies|f9a1c7bd-60db-4498-a3ea-ea8a580124ee|/Date(1561037440080+0000)/|9.9.9.9|228|237|277|247
37148|Wireless80211|NG|129.205.112.254|129.205.112.195|globacom|4c2299df-82e6-499b-8b11-23743fe06cc2|/Date(1561037446950+0000)/|9.9.9.9|128|145|145|139
36923|Ethernet|NG|192.221.154.141|41.58.229.133|SWIFTNG|87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5|/Date(1561037448468+0000)/|9.9.9.9|17|20|32|23
37347|Wireless80211|NG|41.79.67.0|41.79.67.88|Platinum-Index|d4fd1899-dcde-4c8a-8fb4-da4964120ad2|/Date(1561037449806+0000)/|9.9.9.9|163|51|9|74
8346|Wireless80211|SN|41.208.148.120|154.125.217.147|SONATEL Societe Nationale Des Telecommunications D|868ac648-3271-42f1-a936-e77b170b833f|/Date(1561037445072+0000)/|1.1.1.1|89|78|78|81
8346|WIFI|SN|213.154.64.5|41.83.191.192|Pool Orange sur le BAS|3053d54b-6d91-4d31-b0f1-34e2cb7c7c23|/Date(1561037449580+0000)/|1.1.1.1|332|327|284|314
8346|WIFI|SN|213.154.64.5|41.83.191.192|Pool Orange sur le BAS|3053d54b-6d91-4d31-b0f1-34e2cb7c7c23|/Date(1561037449882+0000)/|8.8.8.8|268|262|256|262
8346|Wireless80211|SN|41.208.148.120|154.125.217.147|SONATEL Societe Nationale Des Telecommunications D|868ac648-3271-42f1-a936-e77b170b833f|/Date(1561037450830+0000)/|8.8.8.8|213|70|78|120
8346|WIFI|SN|213.154.64.5|41.83.191.192|Pool Orange sur le BAS|3053d54b-6d91-4d31-b0f1-34e2cb7c7c23|/Date(1561037446448+0000)/|9.9.9.9|136|110|91|112
8346|Wireless80211|SN|41.208.148.120|154.125.217.147|SONATEL Societe Nationale Des Telecommunications D|868ac648-3271-42f1-a936-e77b170b833f|/Date(1561037456335+0000)/|9.9.9.9|65|63|78|68
24691|Wireless80211|TG|41.207.188.88|196.170.69.208|Togo Telecom|0afc116c-1a7c-49e0-8cc8-498b1b5c2ff1|/Date(1561037449867+0000)/|1.1.1.1|107|106|104|105
24691|Wireless80211|TG|41.207.188.88|196.170.69.208|Togo Telecom|0afc116c-1a7c-49e0-8cc8-498b1b5c2ff1|/Date(1561037454599+0000)/|8.8.8.8|115|112|113|113
24691|Wireless80211|TG|41.207.188.88|196.170.69.208|Togo Telecom|0afc116c-1a7c-49e0-8cc8-498b1b5c2ff1|/Date(1561037461735+0000)/|9.9.9.9|43|28|29|33
30844|fiber|KE||41.72.207.30|Liquid Telecommunications Operations Limited|06f758af-a1be-4fa0-9c9d-506c471af39f|/Date(1561037446109+0000)/|1.1.1.1|57|57|56|56
36866|Unknown|KE||41.222.8.164|Faiba|5f31e4b4-2e52-4a79-b629-d2879dd32fdd|/Date(1561037446381+0000)/|1.1.1.1|87|87|87|87
15399|WIFI|KE|41.212.33.99|102.140.245.135|Wananchi Group (Kenya) Limited|e6a17576-193f-490d-9c54-ed11f7efc77e|/Date(1561037447280+0000)/|1.1.1.1|34|31|36|33
30844|fiber|KE||41.72.207.30|Liquid Telecommunications Operations Limited|06f758af-a1be-4fa0-9c9d-506c471af39f|/Date(1561037446780+0000)/|8.8.8.8|7|7|7|7
37061|fiber|KE||41.90.12.114|Safaricom|a4be008c-815b-4861-83ce-118965889591|/Date(1561037447081+0000)/|8.8.8.8|4|4|4|4
36866|Unknown|KE||41.222.8.164|Faiba|5f31e4b4-2e52-4a79-b629-d2879dd32fdd|/Date(1561037447211+0000)/|8.8.8.8|8|8|8|8
15399|WIFI|KE|41.212.33.99|102.140.245.135|Wananchi Group (Kenya) Limited|e6a17576-193f-490d-9c54-ed11f7efc77e|/Date(1561037447216+0000)/|8.8.8.8|49|45|36|43
30844|fiber|KE||41.72.207.30|Liquid Telecommunications Operations Limited|06f758af-a1be-4fa0-9c9d-506c471af39f|/Date(1561037447480+0000)/|9.9.9.9|9|9|9|9
15399|WIFI|KE|41.212.33.99|102.140.245.135|Wananchi Group (Kenya) Limited|e6a17576-193f-490d-9c54-ed11f7efc77e|/Date(1561037447559+0000)/|9.9.9.9|28|87|33|49
37061|fiber|KE||41.90.12.114|Safaricom|a4be008c-815b-4861-83ce-118965889591|/Date(1561037447780+0000)/|9.9.9.9|50|49|49|49
36866|Unknown|KE||41.222.8.164|Faiba|5f31e4b4-2e52-4a79-b629-d2879dd32fdd|/Date(1561037448180+0000)/|9.9.9.9|148|148|148|148
37054|Wireless80211|MG|41.188.17.28|154.126.11.76|Telecom-Malagasy|3128073b-0ec5-4e7f-b1e1-85e99b36379b|/Date(1561037448341+0000)/|1.1.1.1|61|56|61|59
21042|Ethernet|MG|41.204.104.28|197.158.74.88|Gulfsat Madagascar|4c56b9ea-e553-43ff-8a75-b426d2c444df|/Date(1561037449385+0000)/|1.1.1.1|229|239|225|231
37054|Wireless80211|MG|41.188.17.28|154.126.11.76|Telecom-Malagasy|3128073b-0ec5-4e7f-b1e1-85e99b36379b|/Date(1561037452042+0000)/|8.8.8.8|20|24|19|21
21042|Ethernet|MG|41.204.104.28|197.158.74.88|Gulfsat Madagascar|4c56b9ea-e553-43ff-8a75-b426d2c444df|/Date(1561037455297+0000)/|8.8.8.8|295|246|267|269
37054|Wireless80211|MG|41.188.17.28|154.126.11.76|Telecom-Malagasy|3128073b-0ec5-4e7f-b1e1-85e99b36379b|/Date(1561037455715+0000)/|9.9.9.9|58|57|65|60
